episode,total_reward,episode_length,actor_loss,critic_loss,covariance_value,time_taken,total_timesteps
564,5.050015,421,-0.031287310644984245,0.12809931859374046,0.089866,69.87786602973938,116659
565,2.9299982,168,-0.0034173785243183374,0.15600374341011047,0.08984800000000001,29.92280387878418,116827
566,2.3899982,249,-0.04946047440171242,0.03417450934648514,0.08983000000000001,43.583144187927246,117076
567,3.7899969,277,-0.07933512516319752,0.1149287037551403,0.089812,47.03710961341858,117353
568,3.849997,222,-0.047301921993494034,0.13088999688625336,0.089794,38.115036487579346,117575
569,4.1199994,229,-0.054361335933208466,0.12432599812746048,0.08977600000000001,39.05092811584473,117804
570,4.7600036,270,0.10468762181699276,0.06651728227734566,0.089758,45.67254567146301,118074
571,10.090028,487,-0.020437005907297134,0.2565804272890091,0.08974,81.87154865264893,118561
572,9.650019,536,0.1158681648472945,0.1328880861401558,0.08972200000000001,88.55733966827393,119097
573,10.070059,741,-0.01596096158027649,0.10017489393552144,0.089704,123.2048614025116,119838
574,0.7999998,140,-0.04675763100385666,0.050859831273555756,0.089686,25.77565288543701,119978
575,10.620012,494,-0.02753544319421053,0.9920894801616669,0.089668,81.435617685318,120472
576,9.860017,343,-0.030492114834487438,0.8732124865055084,0.08965000000000001,58.95958423614502,120815
577,4.940011,411,0.0003562122583389282,0.03592883609235287,0.089632,68.30989217758179,121226
578,6.570018,409,-0.041123438626527786,0.43230022490024567,0.089614,68.18751430511475,121635
579,10.070025,506,-0.028152266517281532,0.38340070843696594,0.08959600000000001,83.40711212158203,122141
580,10.290018,603,0.023186547060807545,0.05684215947985649,0.089578,99.7766273021698,122744
581,1.5299989,225,-0.04345176741480827,0.14486196637153625,0.08956,40.11888647079468,122969
582,5.450006,291,-0.056483782827854156,0.11595182120800018,0.08954200000000001,51.24606966972351,123260
583,1.639999,157,-0.04356131702661514,0.1815003603696823,0.089524,28.634734630584717,123417
584,10.120018,412,-0.028881393373012543,0.37921641767024994,0.089506,68.58124208450317,123829
585,0.07999999,81,-0.054740823805332184,0.5575621724128723,0.08948800000000001,15.42283034324646,123910
586,10.420011,322,-0.0010997600038535893,0.9202341139316559,0.08947000000000001,55.59065890312195,124232
587,8.36002,450,0.03620315343141556,0.32344821095466614,0.089452,74.78689098358154,124682
588,9.430018,457,-0.01991075836122036,0.17356175184249878,0.089434,75.99466371536255,125139
589,8.750028,427,-0.023237865418195724,0.289920449256897,0.08941600000000001,70.86273074150085,125566
590,10.070045,652,-0.0426673690478007,0.09836698820193608,0.089398,106.72288632392883,126218
591,1.1899992,174,-0.028242060914635658,0.1310589611530304,0.08938,31.167972326278687,126392
592,10.030026,595,-0.041384865840276085,0.30493107438087463,0.089362,100.0801887512207,126987
593,9.460034,605,0.03131577931344509,0.06025604034463564,0.089344,99.51830959320068,127592
594,10.070025,542,0.04759099334478378,0.34186069170633954,0.089326,89.99126267433167,128134
595,7.850027,649,-0.022823258613546688,0.2019511858622233,0.089308,109.07822799682617,128783
596,2.7499979,277,0.08572889864444733,0.18892618268728256,0.08929000000000001,48.33333420753479,129060
597,6.8900146,421,-0.01283369679003954,0.6536061465740204,0.089272,69.86111354827881,129481
598,10.240062,737,-0.022445769359668095,0.1264860803882281,0.089254,122.61842966079712,130218
599,5.020002,389,-0.03868282353505492,0.0636991485953331,0.08923600000000001,65.25898051261902,130607
600,9.320027,533,-0.020702138543128967,0.17113023002942404,0.089218,88.6007559299469,131140
601,9.8900585,657,0.0652438507725795,0.19667341808478037,0.0892,108.68534660339355,131797
602,0.03,88,0.21350520849227905,0.16748468577861786,0.08918200000000001,16.571539163589478,131885
603,19.910156,870,0.03018682450056076,0.13292724639177322,0.08916400000000001,142.89295101165771,132755
604,1.619999,148,0.025109343230724335,0.25850731134414673,0.089146,26.26363706588745,132903
605,0.0,81,0.4811825752258301,0.007380640134215355,0.089128,15.482460498809814,132984
606,0.11999998,136,0.0907069519162178,0.006114133168011904,0.08911000000000001,24.96606469154358,133120
607,0.04,81,0.22934794425964355,0.0020908769220113754,0.089092,15.919148206710815,133201
608,0.0,81,0.029744483530521393,0.007001334335654974,0.089074,15.968542098999023,133282
609,0.0,81,0.04071198031306267,0.002848956035450101,0.08905600000000001,15.613867044448853,133363
610,0.0,81,0.17619574069976807,0.001476575736887753,0.089038,15.446375370025635,133444
611,0.0,81,0.270598441362381,0.0001190021212096326,0.08902,15.684767961502075,133525
612,0.7999998,81,0.2897998094558716,0.0274814385920763,0.089002,15.89543104171753,133606
613,0.8999996,81,0.323800653219223,0.01430581510066986,0.08898400000000001,15.914637565612793,133687
614,0.7599998,81,0.18360371887683868,0.0032062428072094917,0.088966,15.800771474838257,133768
615,0.74999976,81,0.048994030803442,0.0020933060441166162,0.088948,15.432746410369873,133849
616,0.8399997,81,0.1421550065279007,0.002786970464512706,0.08893000000000001,15.462109804153442,133930
617,0.80999976,81,1.8427032232284546,0.0014539778931066394,0.088912,15.818006038665771,134011
618,0.7999997,81,0.43876469135284424,0.0020199480932205915,0.088894,15.887525081634521,134092
619,0.75999975,81,0.5154633522033691,0.009874873794615269,0.08887600000000001,15.73293948173523,134173
620,1.0399995,81,0.302086740732193,0.008070562966167927,0.088858,15.425649166107178,134254
621,0.77999973,81,0.18307891488075256,0.0053841788321733475,0.08884,15.7016921043396,134335
622,0.70999986,81,1.9191049337387085,0.0009026458719745278,0.088822,15.917706489562988,134416
623,0.8799997,81,0.08421067893505096,0.0030109211802482605,0.08880400000000001,15.83127212524414,134497
624,0.7199998,81,0.09192799776792526,0.0031061926856637,0.088786,15.518158674240112,134578
625,0.72999984,81,0.25932347774505615,0.0015894339885562658,0.088768,15.545719861984253,134659
626,0.8899996,81,0.4239673316478729,0.002013692632317543,0.08875000000000001,15.841153621673584,134740
627,0.8399997,81,0.2528232932090759,0.0012710664886981249,0.088732,15.906745910644531,134821
628,0.73999983,81,0.06628646701574326,0.0017114455113187432,0.088714,15.964370965957642,134902
629,0.98999953,81,0.2918986976146698,0.0038472311571240425,0.08869600000000001,15.885831832885742,134983
630,0.6599999,81,0.09355135262012482,0.007388103287667036,0.088678,15.822544574737549,135064
631,0.81999975,81,0.006187436170876026,0.0030926349572837353,0.08866,16.05543565750122,135145
632,0.90999967,81,0.4464568793773651,0.0016700917622074485,0.088642,15.963163375854492,135226
633,0.9399996,81,0.7149383425712585,0.0012195961317047477,0.08862400000000001,15.869136571884155,135307
634,0.7199998,81,0.33714744448661804,0.0016610678285360336,0.088606,15.49529767036438,135388
635,0.7599998,81,1.7097300291061401,0.0009065506746992469,0.088588,15.507569789886475,135469
636,0.77999973,81,0.17637504637241364,0.0008027971489354968,0.08857000000000001,15.89731740951538,135550
637,0.7999997,81,0.6006025075912476,0.0005983730661682785,0.088552,15.945008516311646,135631
638,0.8399997,81,0.18714173138141632,0.0004739349242299795,0.088534,15.944208145141602,135712
639,0.8299997,81,0.737407386302948,0.0013562189415097237,0.08851600000000001,15.407159090042114,135793
640,0.9099997,81,0.17931829392910004,0.0014884864212945104,0.08849800000000001,15.656718492507935,135874
641,0.7999997,81,0.5228850841522217,0.000897056539542973,0.08848,15.772900104522705,135955
642,0.7899998,81,0.09670887887477875,0.0018722724635154009,0.088462,15.933488368988037,136036
643,0.7399998,81,0.03519737720489502,0.0005087382742203772,0.08844400000000001,16.047475814819336,136117
644,0.77999973,81,0.8193526864051819,0.0007661979179829359,0.088426,15.958419561386108,136198
645,0.8199997,81,1.3517580032348633,0.0004649334878195077,0.088408,15.533575296401978,136279
646,0.89999974,81,0.14942006766796112,0.0005577140836976469,0.08839,16.006322622299194,136360
647,0.8399997,81,0.4743671119213104,0.001180513994768262,0.088372,15.985472440719604,136441
648,0.8099997,81,0.2163287103176117,0.0009129961836151779,0.088354,16.0875461101532,136522
649,0.8199997,81,0.7162326574325562,0.0008383415406569839,0.088336,15.857260465621948,136603
650,0.77999973,81,0.28302696347236633,0.000822286179754883,0.08831800000000001,15.967645168304443,136684
651,0.7899997,81,0.11312953382730484,0.0009213319863192737,0.0883,15.887284755706787,136765
652,0.8799998,81,0.219909206032753,0.0009914363035932183,0.088282,15.910268306732178,136846
653,0.74999976,81,0.5482720136642456,0.0019895676523447037,0.08826400000000001,15.875999212265015,136927
654,0.7899997,81,0.46125200390815735,0.0017573690274730325,0.088246,15.880899667739868,137008
655,0.7299998,81,0.7013892531394958,0.0008853144245222211,0.088228,15.641045093536377,137089
656,0.7899998,81,0.9382370710372925,0.0008920119144022465,0.08821000000000001,15.787166357040405,137170
657,0.84999967,81,0.09813838452100754,0.0004785021301358938,0.088192,15.893268823623657,137251
658,0.7999997,81,0.048015888780355453,0.0007150832680054009,0.088174,16.00777006149292,137332
659,0.7899998,81,0.2532225549221039,0.0004643459396902472,0.08815600000000001,15.850793600082397,137413
660,0.7999997,81,0.33209121227264404,0.0006128696841187775,0.08813800000000001,15.80711841583252,137494
661,0.8599997,81,0.40200909972190857,0.0009737443760968745,0.08812,15.612971782684326,137575
662,0.8199997,81,0.2870717942714691,0.0009925466729328036,0.088102,15.924474716186523,137656
663,0.77999985,81,0.16557370126247406,0.00041386744123883545,0.08808400000000001,16.017974853515625,137737
664,0.7899997,81,2.9511613845825195,0.0006516382563859224,0.088066,15.748961925506592,137818
665,0.84999967,81,0.6280503273010254,0.0005180269363336265,0.088048,15.5556960105896,137899
666,0.72999984,81,0.044052690267562866,0.0009639039053581655,0.08803,15.889280557632446,137980
667,0.7399998,81,0.42750978469848633,0.0018319201190024614,0.088012,15.960983037948608,138061
668,0.7999997,81,0.27353787422180176,0.007881863974034786,0.087994,15.90255618095398,138142
669,0.76999974,81,0.6816613078117371,0.0009000608697533607,0.087976,15.525713443756104,138223
670,0.91999966,81,0.7790611982345581,0.0015697355847805738,0.08795800000000001,15.474992513656616,138304
671,0.7999998,81,0.328296959400177,0.001559833181090653,0.08794,15.510828733444214,138385
672,0.8099997,81,0.3160743713378906,0.0010864854557439685,0.087922,15.905445337295532,138466
673,0.8199997,81,0.23936234414577484,0.0013166661374270916,0.08790400000000001,15.891533851623535,138547
674,0.88999975,81,0.1350022852420807,0.0017041097162291408,0.087886,15.996803283691406,138628
675,0.7599998,81,0.38225057721138,0.0013191810576245189,0.087868,15.872714519500732,138709
676,0.79999983,81,0.03405235335230827,0.0014931597979739308,0.08785,15.891539096832275,138790
677,0.8099997,81,0.14762064814567566,0.0004067947156727314,0.08783200000000001,15.81002426147461,138871
678,0.74999976,81,1.7137824296951294,0.0004384053172543645,0.087814,15.995426654815674,138952
679,0.9399997,81,0.5167418718338013,0.0018829986220225692,0.087796,15.540351152420044,139033
680,0.71999985,81,0.15505312383174896,0.0029075744096189737,0.08777800000000001,15.482866048812866,139114
681,0.86999965,81,0.1897526979446411,0.0018686974653974175,0.08776,15.803926467895508,139195
682,0.82999974,81,0.08816765993833542,0.0014070229372009635,0.087742,16.009681940078735,139276
683,0.8099997,81,0.213465616106987,0.001010347157716751,0.08772400000000001,15.959944009780884,139357
684,0.8299997,81,0.13193944096565247,0.0011455209460109472,0.087706,15.530100107192993,139438
685,0.84999967,81,0.21971291303634644,0.0005028503364883363,0.087688,15.65776777267456,139519
686,0.94999975,81,1.9494414329528809,0.0010973855387419462,0.08767,15.635199069976807,139600
687,0.88999975,81,0.08469496667385101,0.0018698611529543996,0.08765200000000001,15.93261456489563,139681
688,0.77999973,81,0.13482700288295746,0.0005652917316183448,0.087634,15.879325866699219,139762
689,0.9599997,81,0.09717575460672379,0.0022185000125318766,0.087616,15.714922904968262,139843
690,0.8199997,81,1.6465073823928833,0.0009466912015341222,0.08759800000000001,15.955913305282593,139924
691,0.8399997,81,0.3517885208129883,0.0007211751071736217,0.08758,16.33984613418579,140005
692,0.76999974,81,0.16465722024440765,0.0004973134491592646,0.087562,16.082620859146118,140086
693,0.72999984,81,0.40457040071487427,0.0007209143368527293,0.08754400000000001,16.15087914466858,140167
694,0.92999977,81,0.25320670008659363,0.0021102293394505978,0.087526,15.479826927185059,140248
695,0.8199997,81,0.10384632647037506,0.0009747290168888867,0.087508,15.477028846740723,140329
696,1.16,81,0.5435731410980225,0.007202357519418001,0.08749,15.783562183380127,140410
697,0.7299998,81,0.3954319953918457,0.007182372268289328,0.08747200000000001,16.138840198516846,140491
698,0.9299996,81,0.8991513848304749,0.0033286847174167633,0.087454,15.942403078079224,140572
699,0.86999965,81,0.4160216152667999,0.0013070566346868873,0.087436,15.615111351013184,140653
700,0.7299998,81,0.5810405611991882,0.0007973837782628834,0.087418,15.635499477386475,140734
701,0.8299997,81,0.04515375196933746,0.001472451607696712,0.0874,16.17836618423462,140815
702,0.8599997,81,0.2615966796875,0.001250843401066959,0.087382,15.95392370223999,140896
703,0.8999997,81,0.13996419310569763,0.0014294912107288837,0.087364,15.95643162727356,140977
704,0.8199997,81,0.46207135915756226,0.0004092037270311266,0.08734600000000001,15.608829021453857,141058
705,0.81999975,81,0.06674257665872574,0.0006195587338879704,0.087328,15.767905712127686,141139
706,0.74999976,81,0.42876604199409485,0.000394402421079576,0.08731,15.76303744316101,141220
707,0.9199996,81,4.7914137840271,0.001533104688860476,0.08729200000000001,16.182729959487915,141301
708,1.0299995,81,8.40932559967041,0.0013116319896653295,0.087274,16.362022399902344,141382
709,0.7099998,81,0.12260664254426956,0.0020079093519598246,0.087256,15.949660539627075,141463
710,0.7399998,81,0.6473010778427124,0.0006013344973325729,0.08723800000000001,15.971317052841187,141544
711,0.7599998,83,0.7691108584403992,0.0023081619292497635,0.08722,16.520569801330566,141627
712,0.7399999,81,0.11688324064016342,0.00021876914252061397,0.087202,16.421629428863525,141708
713,0.8499997,81,0.06307774037122726,0.0013693473301827908,0.08718400000000001,16.205363750457764,141789
714,0.8799997,81,0.2735254466533661,0.0005281070480123162,0.08716600000000001,15.559850931167603,141870
715,0.8399997,81,0.14403212070465088,0.0008089442853815854,0.087148,15.544538736343384,141951
716,0.85999966,81,0.10869599878787994,0.00055625633103773,0.08713,15.741677522659302,142032
717,0.75999975,81,3.2307825088500977,0.0009817940881475806,0.08711200000000001,15.97787070274353,142113
718,0.81999975,81,0.3086777627468109,0.0006271994207054377,0.087094,15.942368745803833,142194
719,0.77999973,81,0.2748430669307709,0.0007200146792456508,0.087076,15.880084991455078,142275
720,0.7399998,81,0.193137988448143,0.0005395152838900685,0.087058,15.849040746688843,142356
721,0.65999985,81,0.2039458155632019,0.0006680048536509275,0.08704,15.892881870269775,142437
722,0.85999966,81,0.32217851281166077,0.0019528482807800174,0.087022,16.000102758407593,142518
723,0.7899997,81,0.38410234451293945,0.0010326075134798884,0.087004,16.179308891296387,142599
724,0.77999973,81,5.134017467498779,0.0003491511452011764,0.08698600000000001,15.62185287475586,142680
725,0.75999975,81,0.2886285185813904,0.0002768088015727699,0.086968,15.653110265731812,142761
726,0.82999974,81,0.2865520417690277,0.0005687443190254271,0.08695,15.54669713973999,142842
727,0.75999975,81,0.35873544216156006,0.00045685310033150017,0.08693200000000001,16.077960968017578,142923
728,1.0399995,81,0.5696156620979309,0.004832619335502386,0.086914,16.048551321029663,143004
729,0.83999974,81,0.07734515517950058,0.004450505133718252,0.086896,15.807011604309082,143085
730,1.0399996,81,0.343705952167511,0.0039390879683196545,0.086878,15.518350839614868,143166
731,0.7999997,81,0.3405352830886841,0.0013800985179841518,0.08686,15.961604833602905,143247
732,0.7399998,81,0.2202957570552826,0.000512731377966702,0.086842,15.911685705184937,143328
733,0.71999985,81,0.15599654614925385,0.0007592327310703695,0.086824,15.947118043899536,143409
734,0.86999965,81,0.47689974308013916,0.0011230738600715995,0.08680600000000001,15.607096672058105,143490
735,0.77999973,81,0.08645165711641312,0.0009571003029122949,0.086788,15.718540668487549,143571
736,0.84999967,81,0.1228998601436615,0.0009720425005070865,0.08677,16.1901216506958,143652
737,0.8399997,81,0.1079012081027031,0.0003806411405093968,0.08675200000000001,16.101407527923584,143733
738,0.82999974,81,0.10124578326940536,0.0004915576428174973,0.086734,16.020968198776245,143814
739,0.7099998,81,0.22594057023525238,0.01671476662158966,0.086716,15.513142824172974,143895
740,0.8499997,81,0.15816344320774078,0.003570614382624626,0.08669800000000001,15.56913685798645,143976
741,0.87999964,81,0.34588855504989624,0.0011584534076973796,0.08668000000000001,15.79186463356018,144057
742,0.7899997,81,1.0230181217193604,0.0005167230847291648,0.086662,16.051360607147217,144138
743,0.87999964,81,0.31082791090011597,0.0010927501134574413,0.086644,15.685885906219482,144219
744,0.8499998,81,0.15430986881256104,0.001088022836484015,0.08662600000000001,15.437464475631714,144300
745,0.69,81,0.04840158298611641,0.004608199466019869,0.086608,15.710795402526855,144381
746,0.95999956,81,0.48569202423095703,0.0014354608720168471,0.08659,15.730721235275269,144462
747,0.94999963,81,0.31299105286598206,0.0010709804482758045,0.08657200000000001,15.777734279632568,144543
748,0.7599998,81,0.7313421368598938,0.0012501050950959325,0.086554,15.887698888778687,144624
749,0.8199997,81,0.25511154532432556,0.0005513292853720486,0.086536,16.201061964035034,144705
750,0.77999973,81,0.7440590858459473,0.0003456794947851449,0.08651800000000001,16.160064220428467,144786
751,0.8199997,81,0.6743046641349792,0.0006380195263773203,0.08650000000000001,15.749809265136719,144867
752,0.9699997,81,0.15329408645629883,0.002083784667775035,0.086482,16.056167602539062,144948
753,0.7899997,81,0.6301231384277344,0.001766691100783646,0.086464,15.944639682769775,145029
754,0.7099998,81,0.22152860462665558,0.000456949754152447,0.08644600000000001,15.725735187530518,145110
755,0.7499998,81,0.2337464988231659,0.0008167535997927189,0.086428,15.543171882629395,145191
756,0.86999965,81,0.1505829095840454,0.0012667899718508124,0.08641,15.980379343032837,145272
757,0.84999967,81,0.24267131090164185,0.0003076637221965939,0.086392,15.933424472808838,145353
758,0.9699997,81,1.1871353387832642,0.001309231505729258,0.086374,16.051815271377563,145434
759,0.76999974,81,0.1645684391260147,0.00168532133102417,0.086356,15.52055311203003,145515
760,0.7799998,81,0.975567102432251,0.0007516343612223864,0.086338,15.520519971847534,145596
761,0.7899997,81,0.7688467502593994,0.0008909188327379525,0.08632000000000001,15.77912974357605,81
762,0.84999967,81,0.9002218246459961,0.0007906872779130936,0.086302,15.503659725189209,162
763,0.7199998,81,0.05370907858014107,0.01801948994398117,0.086284,15.133100509643555,243
764,0.81999975,81,0.127529576420784,0.0038615420926362276,0.08626600000000001,15.130208969116211,324
765,0.7299998,81,0.3354320228099823,0.0008334321901202202,0.086248,15.250535249710083,405
766,0.7899997,81,0.13031156361103058,0.0010684445733204484,0.08623,15.688720703125,486
767,0.7999997,81,0.03858169540762901,0.00048734911251813173,0.08621200000000001,15.621408462524414,567
768,0.7999998,81,0.39520370960235596,0.0003781929553952068,0.086194,15.654962062835693,648
769,0.8499997,81,0.22517499327659607,0.0007497851038351655,0.086176,15.179030895233154,729
770,0.89999974,89,4.647481918334961,0.0005988483899272978,0.08615800000000001,16.52798891067505,818
771,1.0299996,81,0.5647982358932495,0.001500378712080419,0.08614000000000001,15.64995789527893,899
772,0.81999975,81,0.20803755521774292,0.0021469932980835438,0.086122,15.987214803695679,980
773,0.83999974,81,0.8683932423591614,0.0006115655414760113,0.086104,15.636367559432983,1061
774,0.81999975,81,0.21801665425300598,0.0004087051493115723,0.08608600000000001,15.334878206253052,1142
775,0.7899997,81,0.30815425515174866,0.0004926290130242705,0.086068,15.29344630241394,1223
776,1.2099996,81,0.25775521993637085,0.007873578928411007,0.08605,15.60711145401001,1304
777,0.96999955,81,0.22342917323112488,0.002803527982905507,0.086032,15.647857666015625,1385
778,0.8399997,81,0.3646341562271118,0.0014966154703870416,0.08601400000000001,15.622864246368408,1466
779,0.8799997,81,0.21711324155330658,0.0009491635137237608,0.085996,15.386106967926025,1547
780,0.95999974,81,0.6732118725776672,0.0006391232018359005,0.085978,15.192000389099121,1628
781,0.8499997,81,0.6083664894104004,0.0011415095068514347,0.08596000000000001,15.179218530654907,1709
782,0.8699997,81,0.10308817028999329,0.0009182115900330245,0.085942,15.672782897949219,1790
783,0.8699997,81,0.06069135293364525,0.0003325068100821227,0.085924,15.746167659759521,1871
784,0.6499999,81,0.12946996092796326,0.017651373520493507,0.08590600000000001,15.544636487960815,1952
785,0.84999967,81,0.1061379611492157,0.00635260995477438,0.085888,15.581693887710571,2033
786,0.74999976,81,0.3229331970214844,0.001602912088856101,0.08587,15.506662368774414,2114
787,0.6999998,81,0.037991322576999664,0.0004886015085503459,0.085852,16.105761766433716,2195
788,0.7499998,81,0.06574166566133499,0.0005972155486233532,0.08583400000000001,15.710876226425171,2276
789,0.8199998,81,1.839653491973877,0.0004616619844455272,0.085816,15.350138902664185,2357
790,0.71999985,81,0.15721189975738525,0.0012933316174894571,0.085798,15.236023902893066,2438
791,0.9499996,81,0.19832740724086761,0.003947178367525339,0.08578000000000001,15.546608448028564,2519
792,0.87999964,81,0.5173141956329346,0.0014244982739910483,0.085762,15.555685758590698,2600
793,0.8099998,81,0.14783647656440735,0.0007990466547198594,0.085744,15.629876613616943,2681
794,0.73999983,81,0.9911078810691833,0.0004703655431512743,0.08572600000000001,15.18735933303833,2762
795,0.9199998,81,1.297851800918579,0.002233477309346199,0.085708,15.181993961334229,2843
796,0.8199997,81,0.7285115718841553,0.0009100924944505095,0.08569,15.268098592758179,2924
797,0.82999974,81,0.4681522846221924,0.0006052803946658969,0.085672,15.629619359970093,3005
798,0.9399997,81,0.2092333883047104,0.0014728620881214738,0.08565400000000001,15.66349458694458,3086
799,0.8699997,81,0.763322651386261,0.0008364312234334648,0.085636,15.392712116241455,3167
800,0.9399997,81,0.1467868983745575,0.0010358970612287521,0.085618,15.19356918334961,3248
801,0.70999986,81,0.9527633190155029,0.0011951860506087542,0.08560000000000001,15.552963495254517,3329
802,0.7099998,81,0.4076297879219055,0.00022444322530645877,0.085582,15.726727724075317,3410
803,0.84999967,81,0.34399402141571045,0.0010372096439823508,0.085564,15.624205350875854,3491
804,0.8999996,81,0.2364596128463745,0.0013316171243786812,0.08554600000000001,15.181978702545166,3572
805,0.8499997,81,0.2725948691368103,0.0004928690032102168,0.085528,15.191030025482178,3653
806,0.9099997,81,2.1581614017486572,0.00046378522529266775,0.08551,15.570786237716675,3734
807,0.75999975,81,0.10507888346910477,0.0011511388001963496,0.085492,15.775026082992554,3815
808,0.72999984,81,0.006208078470081091,0.022149980068206787,0.08547400000000001,15.49674677848816,3896
809,0.6899998,81,0.24312201142311096,0.0028098265174776316,0.085456,15.234373331069946,3977
810,0.73999983,81,0.1952814906835556,0.0029068796429783106,0.085438,15.288848638534546,4058
811,0.8399998,81,0.3012625277042389,0.0010643528075888753,0.08542,15.26125192642212,4139
812,1.0199996,81,0.530092716217041,0.0028599954675883055,0.085402,15.73248839378357,4220
813,0.76999974,81,2.1887547969818115,0.0017736366717144847,0.085384,15.997679710388184,4301
814,0.7799998,81,0.06253672391176224,0.0002932427451014519,0.085366,15.572281122207642,4382
815,0.7899997,81,0.07201570272445679,0.00019289951887913048,0.08534800000000001,15.243086338043213,4463
816,0.75999975,81,0.08078335970640182,0.0004224397416692227,0.08533,15.31683611869812,4544
817,0.39,81,0.37140652537345886,0.012033790349960327,0.085312,15.629883289337158,4625
818,0.77999973,81,0.2418820858001709,0.032611433416604996,0.08529400000000001,15.803247690200806,4706
819,0.77999973,81,0.11072814464569092,0.006503226701170206,0.085276,15.278893947601318,4787
820,0.74999976,81,0.07358899712562561,0.004339052829891443,0.085258,15.246063470840454,4868
821,0.8499997,81,0.3728882968425751,0.0032836294267326593,0.08524000000000001,15.638585329055786,4949
822,0.9199997,81,0.15207529067993164,0.0018192006973549724,0.085222,15.788173198699951,5030
823,0.6899999,81,0.06264211237430573,0.0014025195268914104,0.085204,15.6715407371521,5111
824,0.7399998,81,0.18282394111156464,0.014654123224318027,0.08518600000000001,15.192491292953491,5192
825,0.8299997,81,0.5671496987342834,0.0028841672465205193,0.08516800000000001,15.206757068634033,5273
826,0.7999997,81,2.7230570316314697,0.0007256754906848073,0.08515,15.304931879043579,5354
827,0.8399998,81,0.15635201334953308,0.001000941265374422,0.085132,15.62144660949707,5435
828,0.8299997,81,0.39378830790519714,0.0009817332029342651,0.08511400000000001,15.58993649482727,5516
829,0.84999967,81,0.505221426486969,0.0006647706031799316,0.085096,15.542433261871338,5597
830,0.7399998,81,1.6768124103546143,0.0017256689025089145,0.085078,15.275547742843628,5678
831,0.8399997,81,0.27961230278015137,0.000620226317550987,0.08506,15.431647777557373,5759
832,0.7999997,81,0.34331372380256653,0.0005814565229229629,0.085042,15.43527102470398,5840
833,1.2899998,114,0.325248658657074,0.03064473159611225,0.085024,21.45706796646118,5954
834,0.82999974,81,0.2123168706893921,0.0010866872034966946,0.085006,15.218549728393555,6035
835,0.74999976,81,0.06509192287921906,0.0010279982816427946,0.08498800000000001,15.26660704612732,6116
836,0.8099998,81,0.4717211425304413,0.00174977898132056,0.08497,15.407901287078857,6197
837,0.77999973,81,0.051574695855379105,0.0038422036450356245,0.084952,15.569021224975586,6278
838,0.8899997,81,0.371861070394516,0.0014050366589799523,0.08493400000000001,15.64585828781128,6359
839,0.84999967,81,0.4308740198612213,0.0006121093174442649,0.084916,15.415740966796875,6440
840,0.8199997,81,0.08560851961374283,0.000614627031609416,0.084898,15.346415758132935,6521
841,0.8999996,81,0.35483336448669434,0.0014011483872309327,0.08488,15.568662881851196,6602
842,0.76999974,81,0.4351988136768341,0.009294042363762856,0.084862,15.596431732177734,6683
843,1.0299996,81,0.41815185546875,0.004587824922055006,0.084844,15.652491569519043,6764
844,0.8599998,81,1.5405547618865967,0.0007111639715731144,0.084826,15.286187648773193,6845
845,0.9399997,81,0.12388674169778824,0.0015890620416030288,0.08480800000000001,15.203287363052368,6926
846,0.81999975,81,0.4863397181034088,0.0005851205787621439,0.08479,15.67035961151123,7007
847,0.76999974,81,1.9188034534454346,0.0006450518849305809,0.084772,15.642223834991455,7088
848,0.7499998,81,0.08302522450685501,0.014883537776768208,0.08475400000000001,15.83870816230774,7169
849,0.7999997,81,0.32361772656440735,0.0009255518671125174,0.084736,15.292637348175049,7250
850,0.7699998,81,1.1812714338302612,0.0003848743799608201,0.084718,15.213073492050171,7331
851,0.77999973,81,0.7468693256378174,0.0006982043851166964,0.0847,15.483243703842163,7412
852,0.80999976,81,0.036390163004398346,0.000819756300188601,0.08468200000000001,15.94934630393982,7493
853,0.9499997,81,0.9591073989868164,0.0011370127322152257,0.084664,15.677234172821045,7574
854,0.7199998,81,0.07839484512805939,0.00919673778116703,0.084646,15.409786939620972,7655
855,0.9599996,81,0.09014487266540527,0.0026879883371293545,0.08462800000000001,15.175439596176147,7736
856,0.97999966,81,0.13724908232688904,0.0019058570032939315,0.08461,15.781600713729858,7817
857,0.5999999,81,0.24684682488441467,0.0011073527857661247,0.084592,15.668702840805054,7898
858,0.7899997,81,5.959203720092773,0.000760104856453836,0.08457400000000001,15.637287855148315,7979
859,0.7299998,81,0.07269555330276489,0.0006907306960783899,0.084556,15.192477226257324,8060
860,0.8599997,88,0.314815491437912,0.0015543792396783829,0.084538,16.4036283493042,8148
861,0.8299997,81,0.16554893553256989,0.0006736040231771767,0.08452000000000001,15.326151371002197,8229
862,0.7999997,81,0.10272924602031708,0.0007851184345781803,0.08450200000000001,15.474420547485352,8310
863,0.66,81,0.2471110075712204,0.01744893379509449,0.084484,15.686630964279175,8391
864,0.80999976,81,0.2632614076137543,0.03588443994522095,0.084466,15.845536470413208,8472
865,0.6799999,81,0.08014041185379028,0.007132141850888729,0.084448,15.565702199935913,8553
866,0.7999998,81,0.23872366547584534,0.0035464204847812653,0.08443,15.9490065574646,8634
867,0.8399997,81,0.22564278542995453,0.0011853108881041408,0.084412,15.918644428253174,8715
868,0.92999977,81,0.0678105503320694,0.001043447875417769,0.084394,15.764284133911133,8796
